3494,"However, the scandal like Ms. <<OBUCHI'S>> will become a reason to preve",Obuchi's,Obuchi's,Hirobumi's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3497,he news that Ms.Obuchi and Ms.<<MATSUSHIMA>> resigned because of financial,Matsushima,Matsushima,Hiroshima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3497,use this scandal about Yoichi <<MIYAZAWA>> came to light as soon as he w,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3497,hocked about the news that Ms.<<OBUCHI>> and Ms.Matsushima resigned be,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3497,ed because this scandal about <<YOICHI>> Miyazawa came to light as soo,Yoichi,Yoichi,Chichi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3498,hope the world become gender <<NUTRAL>> without unnatural support fro,neutral,nutral,neutral,nutria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3500,"this article, it is said that <<MIYAZAWA>> oneself does not go to the sa",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3500,"r, the problem is not whether <<MIYAZAWA>> went to the club but whether",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3500,"tics was spent. By this case, <<MIYAZAWA>> resigned. Nevertheless, Ms.Ob",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3500,"wa resigned. Nevertheless, Ms.<<OBUCHI>> resigned by the issue of poli",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3501,use taxes in wrong ways. This <<CSE>> is also one of those news. Mr,case,cse,cs,case,sec,cue,use,cs e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3501,is also one of those news. Mr.<<MIYAZAWA>> said he did not go to the clu,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3501,"e days, I hear much news that <<POITICIANS>>' use taxes in wrong ways. Thi",politicians,poiticians,politicians,politician,opticians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3503,"ow little about that, but the <<STRAGE>> is so important for us. In ad",storage,strage,strafe,stage,strange,storage,st rage,st-rage,straggle,stratagem,steerage,stagger,NA,NA,NA,NA,NA,NA
3521,"th you. Judging with gruesome <<CRUES>> is hard work, so they should",clues,crues,crews,cures,cruse,curse,cries,cues,rues,cruses,cruets,cruet,trues,cruel,clues,grues,NA,NA
3525,"not so bad thing because if I <<DIDNOT>> know U2 at that time, I tried",did not,didnot,didn't,did not,did-not,idiot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3539,"f making widely known, and of <<COURCE>> he made good use of it. This",course,cource,coerce,course,source,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3540,nd the confidence of Japanese <<GOVENMENT>> is undermined. The scandal of,government,govenment,government,movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3542,t serious problem because she <<COULDNOT>> understand how much money she,could not,couldnot,couldn't,could not,could-not,could,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3542,control his or her money. Ms <<MATSUSHIMA>> shouldnot quit her job becaus,Matsushima,Matsushima,Hiroshima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3542,pending a lot of money and we <<MUSTNOT>> choose a person who cannot co,must not,mustnot,mustn't,must not,must-not,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3542,I think that the <<OBUCHI>>′s scandal is the most serious,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3542,s or her money. Ms Matsushima <<SHOULDNOT>> quit her job because of trifl,shouldn't,shouldnot,shouldn't,should not,should-not,should,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3542,because of trifling thing as <<UCHIWA>>.,Uchiwa,Uchiwa,Chinwag,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3547,"ate use. The article says, Mr <<MIYAZAWA>> didn't go to club and his mem",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3549,"s are also responsibility for <<ELECTON>>, but I think politicians are",election,electon,election,electron,elector,elect on,elect-on,elect,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3550,g news. Trade minister Yoichi <<MIYAZAWA>> claims that he did not go to,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3550,efore I can't permit not only <<MIYAZAWA>> but the scandal of Ms Obuchi,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3550,iyazawa but the scandal of Ms <<OBUCHI>> too. She was involved in payo,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3550,pointing news. Trade minister <<YOICHI>> Miyazawa claims that he did n,Yoichi,Yoichi,Chichi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3553,"storage space. Because I use <<ANDOROID>> Phone, I do not know the iPho",Android,Andoroid,Android,Andorran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3554,"much. This is annoying thing <<FO>> us. Especially, there are a g",for,fo,few,of,do,go,f,o,foe,for,fro,foo,fol,fog,fop,fob,so,NA
3555,ou. The money paid by citizen <<SOULD>> be used more carefully. We wo,should,sould,souls,soul,sold,should,sound,could,would,Gould,soul d,NA,NA,NA,NA,NA,NA,NA
3566,that thefe is something more <<IMPRTANT>> than that.,important,imprtant,important,imprint,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3566,"this case , many people blame <<MIYAZAWA'S>> secretary going to sexal club",Miyazawa's,Miyazawa's,Muawiya's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3566,Miyazawa's secretary going to <<SEXAL>> club to have a talk with some,sexual,sexal,seal,sexual,sepal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3566,chat. We have to realize that <<THEFE>> is something more imprtant th,there,thefe,thee,these,there,theft,theme,thief,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3570,y have to be more careful and <<BACOME>> prudent to use it. I really h,become,bacome,become,comeback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3570,hear about such politicians' <<FIINANCIAL>> news any more.,financial,fiinancial,financial,financing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3578,e apologize to people who are <<ITUNE>> users. Apple should prepare t,iTunes,iTune,i Tune,iTunes,tune,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3579,ted! It is not appropriate to <<CRITICISE>> emotionally when some problem,criticise,criticise,criticism,criticize,criticality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3580,pointed with Ms.Obuchi and Ms.<<MATSUSHIMA'S>> resignnation because I was lo,Matsushima's,Matsushima's,Hiroshima's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3580,I was so disgusted about Mr.<<MIYAZAWA>> because his support group spe,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3580,. Also I disappointed with Ms.<<OBUCHI>> and Ms.Matsushima's resignnat,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3580,Ms.Obuchi and Ms.Matsushima's <<RESIGNNATION>> because I was looking for wom,resignation,resignnation,resignation,resign nation,resign-nation,designation,assignation,restoration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3580,"group spent office money at a <<SADMASOCHISTIC>> bar, which is a questionable",sadomasochistic,sadmasochistic,sadomasochistic,sad masochistic,sad-masochistic,sadomasochist,masochistic,sadomasochism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3582,ur opinion. Government should <<RESERCH>> about candidates and their lo,research,reserch,research,recherche,searcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3588,oliticians. Ms. Obuchi and Ms.<<MATSUSHIMA>> resigned a few days ago. The,Matsushima,Matsushima,Hiroshima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3588,dals related politicians. Ms. <<OBUCHI>> and Ms.Matsushima resigned a,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3588,"w days ago. The reason why Ms.<<OBUCHI>> resigned was she used money ,",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3590,"his problem is familiar to me <<BECASUE>> I also don't have iPod, iphon",because,becasue,because,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3590,"casue I also don't have iPod, <<IPHONE>> and iPad.",iphone,iphone,iPhone,phone,i phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3591,opinion. I also think that Ms.<<OBUCHI>> could not understand how much,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3608,"hought that the successor, Mr.<<MIYAZAWA>> already had occurred scandal.",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3618,"xplained that he did not have <<UNAPPROPRIATE>> money spending by himself, he",inappropriate,unappropriate,inappropriate,unappropriated,appropriate,unappreciated,appropriation,appropriator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3622,ns from spending their public <<FUNDINGS>> illegally.,funding,fundings,findings,funding,funding's,fun dings,fun-dings,funding s,poundings,NA,NA,NA,NA,NA,NA,NA,NA,NA
3622,"for their own finance. In Ms. <<OBUCHI>>'s case, she escape from the e",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3622,"cannot be changed. Before Ms, <<OBUCHI>> 's problem was apparent, ther",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3622,"for their own finance. In Ms. <<OBUCHI'S>> case, she escape from the exp",Obuchi's,Obuchi's,Hirobumi's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3627,rstand this article deeply. I <<AISO>> think it is a bad side of it,also,aiso,also,liaison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3627,"space. However, it is a great <<SRATEGY>> of Apple to provide people us",strategy,srategy,strategy,gyrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3628,"funding or contribution, Mr. <<MIYAZAWA>> should apologize to people fo",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3630,using. They representative of <<JAPANESE>> citizen so I want them to mor,Japanese,japanese,Japanese,japanned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3638,I can understand that current <<NEWZEALANDER>> want to change a flag just be,New Zealander,NewZealander,Newsdealer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3638,"ther hand, I suspect that New <<ZEALANDER>> dismiss a current flag and ac",Zealander,Zealander,Zealand er,Zealand-er,Zealand,Leander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3639,"ay, in order not to cause the <<HAPPNING>>, lay judge system should be u",happening,happning,happening,chapping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3640,it the prime minister Abe. Mr.<<MIYAZAWA>> was suspected that his politi,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3641,itical fund that the staff of <<MIYAZAWA>> used the an SM bar is not so,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3643,"his abuse were true, he also <<SHOUD>> resign.",should,shoud,shooed,shod,shroud,should,shout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3647,Since Mr. <<MIYAZAWA>> is a minister who are appoint,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3647,s and trusts by a people . Mr.<<MIYAZAWA>> have to reflect on this probl,Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3647,"d due to the corruption of Ms.<<OBUCHI>>, I thought he is reliable and",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3647,difficult for prime minister <<SHINZO>> Abe to keep supports and trus,Shinzo,Shinzo,Shinto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3649,realization of representative <<JAPANESE>> citizen.,Japanese,japanese,Japanese,japanned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3660,cal fund belongs to national. <<OBUCHI>> does not have the idea. She h,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3662,think these controversies are <<INPREVIOUS>>.,in-previous,inprevious,in previous,in-previous,previous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3662,ersies about whther to change <<NARIONAL>> flag took place.I have never,national,narional,national,rational,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3662,ised that controversies about <<WHTHER>> to change narional flag took,whether,whther,whether,whither,wither,where,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3663,"damage,so it created a great <<SANSATION>>,I think.",sensation,sansation,sensation,sanitation,satiation,saturation,transaction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3667,"m of U2 downloaded also to my <<IPOD>>. I was dissatisfied, seeing i",ipod,ipod,iPod,pod,i pod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,"panese women, but Ms.Obuchi's <<ACCTION>> made that situation worse. I",action,acction,action,auction,acct ion,acct-ion,accretion,actuation,activation,lactation,NA,NA,NA,NA,NA,NA,NA,NA
3699,surprised me is Ms.Obuchi 's <<BEHAVOIR>>. The cabinet of Abe is making,behavior,behavoir,behavior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,on worse. I can't forgive her <<BEHAVOIR>> as one of Japanese Women,behavior,behavoir,behavior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,most thing surprised me is Ms.<<OBUCHI>> 's behavoir. The cabinet of A,Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,"and of Japanese women, but Ms.<<OBUCHI>>'s acction made that situation",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3699,"and of Japanese women, but Ms.<<OBUCHI'S>> acction made that situation w",Obuchi's,Obuchi's,Hirobumi's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,r opinion too.It is true that <<IPHONE>> userers including me were at,iphone,iphone,iPhone,phone,i phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,"everyone thier music.Thus,we <<IPHONE>> userers should understand the",iphone,iphone,iPhone,phone,i phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,"ey only want to know everyone <<THIER>> music.Thus,we iphone userers",their,thier,their,tier,shier,trier,thief,thither,hither,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,on too.It is true that iphone <<USERERS>> including me were at a loss w,users,userers,usurers,users,usurer,ushers,user,reverse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700,"ne thier music.Thus,we iphone <<USERERS>> should understand their feeli",users,userers,usurers,users,usurer,ushers,user,reverse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3703,lbum fill some capacity of my <<PC>> and iPhone.,PC,pc,PC,p,c,pic,pct,pi,pa,ac,pr,pt,pl,cc,pd,dc,pg,NA
3720,feelings. I want the Japanese <<GORVERMENT>> to take measures for proplems,Government,Gorverment,Government,Engorgement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3720,"rverment to take measures for <<PROPLEMS>> like that, and I hope that an",problems,proplems,problems,propellers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3720,"d this article, I felt anger. <<RECENTRY>>, I heard news that a statesma",Recently,Recentry,Reentry,Recently,Rec entry,Rec-entry,Recent,Centenary,Century,Entry,NA,NA,NA,NA,NA,NA,NA,NA
3721,"best in all national flags. '<<HINOMARU>>' is very simple, and can be d",Hinomaru,Hinomaru,Maraschino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3724,ew Zealanders should identify <<THEIRSELVES>> by changing flags and showing,themselves,theirselves,their selves,their-selves,theirs elves,theirs-elves,themselves,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3724,ging flag because I think New <<ZEALANDERS>> should identify theirselves b,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3725,because I'd never thought New <<ZEALANDER>> desired to change their flags,Zealander,Zealander,Zealand er,Zealand-er,Zealand,Leander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3732,I think so too. People who <<CHOSED>> for lay judge system may expe,chose,chosed,chose,hosed,coshed,chased,chosen,closed,choked,chowed,c hosed,chose d,chorused,choose,NA,NA,NA,NA
3732,". In my opinion, they need to <<INSTALLATE>> mental supporters who can red",install,installate,install ate,install-ate,installation,installment,installer,instantiate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3737,"be changed, I would feel very <<SCHOCKED>>! Anyway, it is true that the",shocked,schocked,shocked,chocked,s chocked,schooled,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,for two weeks. I enjoyed this <<HOMESTAY>> program and I came to love Ne,home-stay,homestay,home stay,home-stay,homestead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,Key think that New Zealanders <<SHOUD>> adopt a design which symboliz,should,shoud,shooed,shod,shroud,should,shout,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,"en I read this article, I was <<SURPRIZED>> to know that the national fla",surprised,surprized,surprised,pressurized,pressurize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,design of New Zealand's flag <<SYMBOLISED>> 'a colonial and post-colonial,symbolised,symbolised,symbolized,symbolism,symbolize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,"on. However, I think that New <<ZEAKANDERS>> should consider whether they",Zealanders,Zeakanders,Meanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3739,assed'. Mr Key think that New <<ZEALANDERS>> shoud adopt a design which sy,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3749,"nged, we will be confused but <<REALISE>> that New Zealanders have some",realise,realise,realist,realism,realize,reseal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3749,confused but realise that New <<ZEALANDERS>> have something to claim to th,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3752,icult problem. New Zealanders <<SHOUDN'T>> decide hurry. If Mr Key stuck,shouldn't,shoudn't,shouldn't,couldn't,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3752,a too difficult problem. New <<ZEALANDERS>> shoudn't decide hurry. If Mr,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3753,he nationalism. So I hope New <<ZEALANDERS>> unify after having changed th,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3753,cting each national flag. New <<ZEALANDERS>> should closely examine all as,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3754,t is because that New Zealand <<BACAME>> an independent nation. It is,became,bacame,became,came,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3754,"ation. In Japan, we know that <<JAPANESE>> anthem carries a tradition in",Japanese,japanese,Japanese,japanned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3754,think it is important for New <<ZEALANDERS>> to think what is their symbol,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3754,eady an colonial. I think New <<ZEALANDERS>> should adopt its design which,Zealanders,Zealanders,Salamanders,Slanderers,Zealand,Alexanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3756,"If what <<MIYAZAWA>> said is true, it is not respo",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3756,"dual problem of the stuff, so <<MIYAZAWA>> does not have to resign.",Miyazawa,Miyazawa,Muawiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3756,"azawa said is true, it is not <<RESPONSIBLEFOR>> him but stuff. I think it is",responsible for,responsiblefor,responsible for,responsible-for,responsible,responsibly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3767,you and I also feel sorry for <<AOKI>> Hifumi. I also think most Jap,Aoki,Aoki,Loki,Nokia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3767,nk most Japanese are not good <<AY>> saying 'No' or 'I can't'. Suc,at,ay,ya,at,a,y,aye,say,any,nay,ray,lay,cay,day,gay,may,pay,NA
3767,"consider how other countries' <<CITUATIONS>> are. Anyway, I also think thi",situations,cituations,citations,situations,situation,continuations,circulations,constitutions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3767,nd I also feel sorry for Aoki <<HIFUMI>>. I also think most Japanese a,Hifumi,Hifumi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3770,I agree with you. Mr.<<MIYAZAWA'S>> support group wasted office m,Miyazawa's,miyazawa's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,"g this article, I sympathised <<AOKI>>. It is very difficult to refu",Aoki,Aoki,Loki,Nokia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,"y judge system, burden of lay <<JUDGEMENT>> should be decreased.",judgement,judgement,judgment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,"I think the system, that ray <<JUDGEMENTS>> would be informed if grisly p",judgements,judgements,judgments,judgment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,"difficult to refuse being ray <<JUDGEMET>>. But I think the system, that",judgement,judgemet,judge met,judge-met,judgment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3773,"Reading this article, I <<SYMPATHISED>> Aoki. It is very difficult to",sympathised,sympathised,sympathized,sympathies,sympathize,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3774,"f their new album I got in my <<IPHONE>>.Considering it, Bono's strate",iphone,iphone,iPhone,phone,i phone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3774,"ews, I became aware of U2 and <<LITSENED>> to songs of their new album I",listened,litsened,listened,littleness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3775,"When I <<HEARED>> this news, I felt angry and t",heard,heared,haired,header,geared,heated,heard,hared,eared,sheared,seared,neared,hearer,reared,teared,healed,headed,NA
3775,"r politician. But recently, I <<HEARED>> yuko Obuchi was allowed to ru",heard,heared,haired,header,geared,heated,heard,hared,eared,sheared,seared,neared,hearer,reared,teared,healed,headed,NA
3775,". But recently, I heared yuko <<OBUCHI>> was allowed to run for electi",Obuchi,Obuchi,Hirobumi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
